scenario,year,country,mine_supply_kt,share_2024
base_case,2030,India,34.46347752255011,0.001325088339222615
base_case,2030,Indonesia,1263.6608424935039,0.04858657243816254
base_case,2030,Japan,0.0,0.0
base_case,2030,Kazakhstan,850.0991122229027,0.03268551236749117
base_case,2030,Korea Republic,0.0,0.0
base_case,2030,Mexico,804.1478088595026,0.030918727915194347
base_case,2030,Peru,2986.8347186210094,0.11484098939929328
base_case,2030,Poland,471.0008594748515,0.018109540636042403
base_case,2030,Russia,1068.3678031990535,0.04107773851590106
base_case,2030,Zambia,781.1721571778024,0.030035335689045935
base_case,2030,Other countries,3101.7129770295096,0.11925795053003534
base_case,2031,United States,1289.817503649188,0.04858657243816254
base_case,2031,Australia,938.0490935630459,0.0353356890459364
base_case,2031,Canada,527.6526151292132,0.01987632508833922
base_case,2031,Chile,6214.575244855178,0.23409893992932862
base_case,2031,China,2110.610460516853,0.07950530035335689
base_case,2031,Congo (Kinshasa),3869.4525109475644,0.14575971731448764
base_case,2031,Germany,0.0,0.0
base_case,2031,India,35.17684100861422,0.001325088339222615
base_case,2031,Indonesia,1289.817503649188,0.04858657243816254
base_case,2031,Japan,0.0,0.0
base_case,2031,Kazakhstan,867.6954115458175,0.03268551236749117
base_case,2031,Korea Republic,0.0,0.0
base_case,2031,Mexico,820.7929568676651,0.030918727915194347
base_case,2031,Peru,3048.659554079899,0.11484098939929328
base_case,2031,Poland,480.750160451061,0.018109540636042403
base_case,2031,Russia,1090.4820712670407,0.04107773851590106
base_case,2031,Zambia,797.3417295285889,0.030035335689045935
base_case,2031,Other countries,3165.91569077528,0.11925795053003534
base_case,2032,United States,1316.5155845433069,0.04858657243816254
base_case,2032,Australia,957.4658796678597,0.0353356890459364
base_case,2032,Canada,538.574557313171,0.01987632508833922
base_case,2032,Chile,6343.21145279957,0.23409893992932862
base_case,2032,China,2154.298229252684,0.07950530035335689
base_case,2032,Congo (Kinshasa),3949.5467536299216,0.14575971731448764
base_case,2032,Germany,0.0,0.0
base_case,2032,India,35.90497048754474,0.001325088339222615
base_case,2032,Indonesia,1316.5155845433069,0.04858657243816254
base_case,2032,Japan,0.0,0.0
base_case,2032,Kazakhstan,885.6559386927703,0.03268551236749117
base_case,2032,Korea Republic,0.0,0.0
base_case,2032,Mexico,837.7826447093772,0.030918727915194347
base_case,2032,Peru,3111.764108920544,0.11484098939929328
base_case,2032,Poland,490.7012633297781,0.018109540636042403
base_case,2032,Russia,1113.054085113887,0.04107773851590106
base_case,2032,Zambia,813.8459977176807,0.030035335689045935
base_case,2032,Other countries,3231.4473438790264,0.11925795053003534
base_case,2033,United States,1343.766292085314,0.04858657243816254
base_case,2033,Australia,977.2845760620465,0.0353356890459364
base_case,2033,Canada,549.7225740349012,0.01987632508833922
base_case,2033,Chile,6474.510316411058,0.23409893992932862
base_case,2033,China,2198.8902961396047,0.07950530035335689
base_case,2033,Congo (Kinshasa),4031.298876255942,0.14575971731448764
base_case,2033,Germany,0.0,0.0
base_case,2033,India,36.64817160232675,0.001325088339222615
base_case,2033,Indonesia,1343.766292085314,0.04858657243816254
base_case,2033,Japan,0.0,0.0
base_case,2033,Kazakhstan,903.9882328573931,0.03268551236749117
base_case,2033,Korea Republic,0.0,0.0
base_case,2033,Mexico,855.1240040542907,0.030918727915194347
base_case,2033,Peru,3176.174872201651,0.11484098939929328
base_case,2033,Poland,500.85834523179886,0.018109540636042403
base_case,2033,Russia,1136.0933196721292,0.04107773851590106
base_case,2033,Zambia,830.6918896527395,0.030035335689045935
base_case,2033,Other countries,3298.335444209407,0.11925795053003534
base_case,2034,United States,1371.5810651577701,0.04858657243816254
base_case,2034,Australia,997.5135019329238,0.0353356890459364
base_case,2034,Canada,561.1013448372696,0.01987632508833922
base_case,2034,Chile,6608.52695030562,0.23409893992932862
base_case,2034,China,2244.4053793490784,0.07950530035335689
base_case,2034,Congo (Kinshasa),4114.74319547331,0.14575971731448764
base_case,2034,Germany,0.0,0.0
base_case,2034,India,37.40675632248464,0.001325088339222615
base_case,2034,Indonesia,1371.5810651577701,0.04858657243816254
base_case,2034,Japan,0.0,0.0
base_case,2034,Kazakhstan,922.6999892879545,0.03268551236749117
base_case,2034,Korea Republic,0.0,0.0
base_case,2034,Mexico,872.8243141913083,0.030918727915194347
base_case,2034,Peru,3241.918881282002,0.11484098939929328
base_case,2034,Poland,511.2256697406234,0.018109540636042403
base_case,2034,Russia,1159.6094459970238,0.04107773851590106
base_case,2034,Zambia,847.8864766429851,0.030035335689045935
base_case,2034,Other countries,3366.6080690236176,0.11925795053003534
base_case,2035,United States,1399.9715794179826,0.04858657243816254
base_case,2035,Australia,1018.1611486676238,0.0353356890459364
base_case,2035,Canada,572.7156461255383,0.01987632508833922
base_case,2035,Chile,6745.317609923008,0.23409893992932862
base_case,2035,China,2290.8625845021534,0.07950530035335689
base_case,2035,Congo (Kinshasa),4199.914738253949,0.14575971731448764
base_case,2035,Germany,0.0,0.0
base_case,2035,India,38.181043075035895,0.001325088339222615
base_case,2035,Indonesia,1399.9715794179826,0.04858657243816254
base_case,2035,Japan,0.0,0.0
base_case,2035,Kazakhstan,941.7990625175521,0.03268551236749117
base_case,2035,Korea Republic,0.0,0.0
base_case,2035,Mexico,890.8910050841708,0.030918727915194347
base_case,2035,Peru,3309.023733169777,0.11484098939929328
base_case,2035,Poland,521.8075886921572,0.018109540636042403
base_case,2035,Russia,1183.6123353261125,0.04107773851590106
base_case,2035,Zambia,865.4369763674802,0.030035335689045935
base_case,2035,Other countries,3436.29387675323,0.11925795053003534
